Iteration,Generator Loss,Discriminator Loss,Epoch,FID Score,IS Score
0,1.103515625,2.363236427307129,0,109.90760803222656,2.8553667068481445
1,-0.89404296875,0.1887969970703125,50,94.53152465820312,3.0435616970062256
2,-1.33203125,2.33203125,100,90.54893493652344,2.76969838142395
3,0.2410888671875,2.498046875,150,93.28733825683594,3.026472330093384
4,2.48828125,0.9912109375,,,
5,1.8095703125,0.498046875,,,
6,0.6435546875,0.320068359375,,,
7,1.4228515625,0.7194747924804688,,,
8,2.91015625,0.29388427734375,,,
9,1.533203125,0.9366455078125,,,
10,0.30419921875,0.19744873046875,,,
11,0.82763671875,1.2783203125,,,
12,2.623046875,0.609375,,,
13,1.4013671875,0.573760986328125,,,
14,0.316162109375,0.24713134765625,,,
15,0.99609375,1.1396484375,,,
16,0.28173828125,3.2903990745544434,,,
17,2.44140625,0.74371337890625,,,
18,1.3193359375,0.576141357421875,,,
19,0.264892578125,0.42694091796875,,,
20,0.94873046875,1.2133026123046875,,,
21,2.3984375,0.83209228515625,,,
22,1.623046875,0.59613037109375,,,
23,2.033203125,0.39208984375,,,
24,0.8427734375,0.24207305908203125,,,
25,1.5205078125,1.03887939453125,,,
26,1.1513671875,0.53369140625,,,
27,1.9423828125,0.68939208984375,,,
28,1.224609375,0.287353515625,,,
29,2.3828125,0.3114013671875,,,
30,1.134765625,0.43830108642578125,,,
31,1.9794921875,0.5562744140625,,,
32,0.9423828125,3.020688772201538,,,
33,2.171875,0.40167236328125,,,
34,1.03125,0.739044189453125,,,
35,2.203125,0.357269287109375,,,
36,1.0654296875,0.240264892578125,,,
37,2.216796875,0.31915283203125,,,
38,0.8466796875,0.27008056640625,,,
39,1.99609375,0.438262939453125,,,
40,2.1796875,0.4306640625,,,
41,0.744140625,0.15655517578125,,,
42,1.84375,0.5568771362304688,,,
43,3.005859375,0.3748779296875,,,
44,1.708984375,1.037109375,,,
45,0.3681640625,0.3853302001953125,,,
46,0.48388671875,1.5537109375,,,
47,1.802734375,1.252593994140625,,,
48,1.26953125,2.92087459564209,,,
49,2.38671875,0.304931640625,,,
50,1.072265625,0.2507476806640625,,,
51,1.716796875,0.471343994140625,,,
52,1.099609375,0.4112548828125,,,
53,1.9951171875,0.49822998046875,,,
54,1.234375,0.41705322265625,,,
55,1.98046875,0.6077880859375,,,
56,1.09375,0.50274658203125,,,
57,2.05078125,0.4757080078125,,,
58,0.94140625,0.45751953125,,,
59,2.34375,0.195556640625,,,
60,0.9052734375,0.41693115234375,,,
61,2.1875,0.30292510986328125,,,
62,0.9716796875,0.154083251953125,,,
63,1.8095703125,0.6124267578125,,,
64,0.87841796875,2.720121383666992,,,
65,1.8212890625,0.522003173828125,,,
66,0.873046875,0.29766845703125,,,
67,1.5556640625,0.7599639892578125,,,
68,0.90234375,0.3326416015625,,,
69,1.71875,0.59234619140625,,,
70,1.0595703125,0.32879638671875,,,
71,2.03515625,0.240234375,,,
72,2.2890625,0.3299560546875,,,
73,0.806640625,0.14316558837890625,,,
74,1.30078125,0.8369140625,,,
75,2.904296875,0.4251708984375,,,
76,1.7705078125,1.17578125,,,
77,0.0560302734375,0.429656982421875,,,
78,0.64892578125,3.417692184448242,,,
79,2.15625,0.7691650390625,,,
80,1.279296875,0.290191650390625,,,
81,2.20703125,0.3800048828125,,,
82,1.078125,0.1981201171875,,,
83,1.8369140625,0.6500244140625,,,
84,0.849609375,0.27252197265625,,,
85,1.693359375,0.6505813598632812,,,
86,2.294921875,0.512939453125,,,
87,1.22265625,0.4864654541015625,,,
88,2.01953125,0.3704376220703125,,,
89,2.025390625,0.2530517578125,,,
90,0.80712890625,0.327880859375,,,
91,1.255859375,0.942474365234375,,,
92,2.58203125,0.62908935546875,,,
93,1.9140625,0.66796875,,,
94,0.329345703125,2.7066004276275635,,,
95,0.98583984375,1.285369873046875,,,
96,3.177734375,0.40191650390625,,,
97,1.9990234375,1.0009765625,,,
98,0.169677734375,0.65936279296875,,,
99,1.326171875,0.691375732421875,,,
100,2.419921875,0.55419921875,,,
101,1.4375,0.7772216796875,,,
102,0.56005859375,0.1642303466796875,,,
103,1.0458984375,0.9404830932617188,,,
104,2.345703125,0.60650634765625,,,
105,1.3974609375,0.544708251953125,,,
106,0.59619140625,0.35174560546875,,,
107,1.224609375,0.89208984375,,,
108,2.59765625,0.60919189453125,,,
109,1.8291015625,0.4725494384765625,,,
110,0.56494140625,2.350052833557129,,,
111,1.1982421875,0.998291015625,,,
112,2.4453125,0.61297607421875,,,
113,1.6875,0.971527099609375,,,
114,0.1728515625,0.7733154296875,,,
115,1.158203125,0.8342056274414062,,,
116,2.744140625,0.3096923828125,,,
117,1.8017578125,0.873046875,,,
118,0.399658203125,0.21588134765625,,,
119,0.92236328125,1.021484375,,,
120,2.703125,0.2965087890625,,,
121,1.8095703125,1.1201171875,,,
122,0.1937255859375,0.3447265625,,,
123,0.80908203125,1.1142578125,,,
124,2.486328125,0.3238983154296875,,,
125,1.5087890625,0.4912261962890625,,,
126,0.3701171875,2.59364652633667,,,
127,1.279296875,0.77099609375,,,
128,2.72265625,0.3125,,,
129,1.791015625,0.491943359375,,,
130,0.273681640625,0.485015869140625,,,
131,1.044921875,0.78662109375,,,
132,2.4765625,0.47393798828125,,,
133,1.8134765625,0.625,,,
134,0.193115234375,0.59722900390625,,,
135,0.8251953125,1.0625,,,
136,2.359375,0.3834686279296875,,,
137,1.49609375,0.64306640625,,,
138,0.330078125,0.43377685546875,,,
139,0.83984375,1.1015625,,,
140,2.49609375,0.42608642578125,,,
141,1.5341796875,0.87353515625,,,
142,1.3828125,2.380524158477783,,,
143,0.350341796875,0.373687744140625,,,
144,1.048828125,0.99169921875,,,
145,2.345703125,0.4998321533203125,,,
146,1.6640625,0.6695632934570312,,,
147,1.001953125,0.26287841796875,,,
148,1.671875,0.5361328125,,,
149,2.912109375,0.33453369140625,,,
150,1.681640625,0.8974609375,,,
151,0.46728515625,0.5494384765625,,,
152,0.92919921875,0.9858474731445312,,,
153,2.697265625,0.2965087890625,,,
154,1.19921875,0.923065185546875,,,
155,2.166015625,0.50341796875,,,
156,0.85888671875,2.8409247398376465,,,
157,1.49609375,0.6828155517578125,,,
158,2.748046875,0.4312744140625,,,
159,1.4951171875,0.9344406127929688,,,
160,0.80029296875,0.4600830078125,,,
161,1.6103515625,0.5484542846679688,,,
162,2.513671875,0.456787109375,,,
163,1.2470703125,1.0087966918945312,,,
164,2.013671875,0.3634033203125,,,
165,2.7578125,0.14642333984375,,,
166,1.47265625,0.6210403442382812,,,
167,0.77490234375,0.22625732421875,,,
168,1.1181640625,1.0517578125,,,
169,2.923828125,0.35662841796875,,,
170,2.138671875,1.168212890625,,,
171,0.64697265625,0.4806976318359375,,,
172,1.5859375,2.653221845626831,,,
173,2.673828125,0.46282958984375,,,
174,1.7373046875,1.001953125,,,
175,0.3662109375,0.52117919921875,,,
176,0.93408203125,0.9290771484375,,,
177,2.04296875,0.670196533203125,,,
178,1.2314453125,0.5824813842773438,,,
179,1.8583984375,0.3756103515625,,,
180,2.46484375,0.29443359375,,,
181,0.8134765625,0.4301605224609375,,,
182,1.76953125,0.55340576171875,,,
183,2.962890625,0.239654541015625,,,
184,2.341796875,1.2861328125,,,
185,0.77294921875,1.1683120727539062,,,
186,1.8515625,0.4915771484375,,,
187,2.416015625,0.4527740478515625,,,
188,1.8720703125,3.098358631134033,,,
