Iteration,Generator Loss,Discriminator Loss,Epoch,FID Score,IS Score
0,1.7005469799041748,1.6525547504425049,0,105.52568054199219,3.5863029956817627
1,2.25907826423645,0.7284177541732788,50,95.73272705078125,3.39221453666687
2,3.0160067081451416,0.7633846998214722,100,97.74579620361328,3.7996139526367188
3,1.5238889455795288,0.8379545211791992,150,102.27220153808594,3.7599380016326904
4,2.3908371925354004,0.7835041284561157,,,
5,1.677854061126709,0.7357051372528076,,,
6,2.452387571334839,0.7929617762565613,,,
7,1.5592238903045654,0.789289653301239,,,
8,2.37664794921875,0.8100502192974091,,,
9,1.586936116218567,0.8117933869361877,,,
10,2.6077752113342285,0.7607340812683105,,,
11,1.558779239654541,0.8158048987388611,,,
12,2.2639474868774414,0.8232977986335754,,,
13,2.0485353469848633,0.7917913198471069,,,
14,2.231619358062744,0.7676262855529785,,,
15,2.789433717727661,0.7328813374042511,,,
16,1.9071307182312012,1.8246199190616608,,,
17,1.4195581674575806,0.8386561870574951,,,
18,2.3094866275787354,0.7989957332611084,,,
19,1.496778964996338,0.8764828443527222,,,
20,2.5149192810058594,0.7897864878177643,,,
21,1.5076134204864502,0.7844462096691132,,,
22,2.288710355758667,0.8435389399528503,,,
23,1.8282859325408936,0.7565891146659851,,,
24,2.56321120262146,0.8017180263996124,,,
25,1.5681451559066772,0.8267558813095093,,,
26,2.4651060104370117,0.814054548740387,,,
27,1.48201322555542,0.8412836790084839,,,
28,2.290937900543213,0.821433961391449,,,
29,1.564272403717041,0.8231921195983887,,,
30,2.3760018348693848,0.8091418445110321,,,
31,1.5559651851654053,0.7991727292537689,,,
32,2.202591896057129,1.8924666047096252,,,
33,2.9855165481567383,0.7759305238723755,,,
34,1.7255464792251587,0.9490832090377808,,,
35,1.6895660161972046,0.7684308290481567,,,
36,2.1301145553588867,0.8843018412590027,,,
37,1.880123496055603,0.7969337999820709,,,
38,2.390414237976074,0.8429115414619446,,,
39,1.5107134580612183,0.789639949798584,,,
40,2.286851406097412,0.832511842250824,,,
41,1.6029771566390991,0.8168145418167114,,,
42,2.2900242805480957,0.8518252968788147,,,
43,1.7303078174591064,0.7657447457313538,,,
44,2.2143380641937256,0.7684551477432251,,,
45,2.7078495025634766,0.7947834134101868,,,
46,1.7156403064727783,0.8184691369533539,,,
47,2.3828554153442383,0.7719095349311829,,,
48,2.008556365966797,1.8095090687274933,,,
49,2.784435272216797,0.7664576768875122,,,
50,1.7723743915557861,0.8598324656486511,,,
51,2.1208643913269043,0.7616991996765137,,,
52,2.4170470237731934,0.8214623332023621,,,
53,1.4341652393341064,0.8377126455307007,,,
54,2.1038758754730225,0.8719728589057922,,,
55,1.7396156787872314,0.841359406709671,,,
56,2.6051697731018066,0.7680917680263519,,,
57,1.6020258665084839,0.8302514553070068,,,
58,2.258948802947998,0.8280937075614929,,,
59,2.017704963684082,0.7918253839015961,,,
60,2.609999418258667,0.8095177412033081,,,
61,1.7415179014205933,0.775037407875061,,,
62,2.116422653198242,0.8000485002994537,,,
63,2.409682273864746,0.8416396975517273,,,
64,1.765186071395874,1.9354402422904968,,,
65,1.3779476881027222,0.8461243808269501,,,
66,1.8854310512542725,0.8672376275062561,,,
67,3.112924098968506,0.7829298377037048,,,
68,1.9745687246322632,0.9948877096176147,,,
69,1.0463601350784302,0.8253894448280334,,,
70,1.6041821241378784,0.9402183890342712,,,
71,2.596498489379883,0.8654628396034241,,,
72,1.8732080459594727,0.910291999578476,,,
