Iteration,Generator Loss,Discriminator Loss,Epoch,FID Score,IS Score
0,0.94384765625,2.1313693523406982,0,158.19680786132812,2.649196147918701
1,0.52783203125,1.02734375,50,175.27215576171875,2.894099473953247
2,2.875,1.42529296875,100,169.2215576171875,3.108083724975586
3,0.449951171875,0.97369384765625,150,176.8551025390625,2.929701328277588
4,2.28515625,0.8230514526367188,,,
5,2.158203125,0.263671875,,,
6,2.96875,0.3919677734375,,,
7,1.5576171875,0.1842193603515625,,,
8,2.083984375,0.70916748046875,,,
9,3.0859375,0.3001708984375,,,
10,2.306640625,0.22406005859375,,,
11,1.1357421875,0.03249359130859375,,,
12,1.6611328125,1.013671875,,,
13,3.47265625,0.471588134765625,,,
14,2.16015625,0.7442855834960938,,,
15,2.703125,0.27581787109375,,,
16,1.724609375,1.746286153793335,,,
17,2.900390625,0.6888427734375,,,
18,1.6201171875,0.5500640869140625,,,
19,2.515625,0.39739990234375,,,
20,3.1171875,0.4091796875,,,
21,2.005859375,0.42050933837890625,,,
22,2.54296875,0.7410888671875,,,
23,2.931640625,0.13848876953125,,,
24,3.69140625,0.312744140625,,,
25,2.4140625,0.9443359375,,,
26,1.287109375,0.717041015625,,,
27,2.162109375,0.8118438720703125,,,
28,3.681640625,0.33056640625,,,
29,2.931640625,0.8740234375,,,
30,0.74267578125,0.2080078125,,,
31,1.2216796875,1.0888671875,,,
32,2.685546875,2.439494490623474,,,
33,1.84765625,0.64984130859375,,,
34,2.623046875,0.20709228515625,,,
35,1.4697265625,0.44439697265625,,,
36,2.37109375,0.58740234375,,,
37,1.8203125,0.30609130859375,,,
38,2.908203125,0.22911834716796875,,,
39,1.6591796875,0.2386474609375,,,
40,2.572265625,0.350921630859375,,,
41,1.5078125,0.13629913330078125,,,
42,2.638671875,0.3011627197265625,,,
43,1.857421875,0.07509613037109375,,,
44,3.1015625,0.140625,,,
45,1.55078125,0.273712158203125,,,
46,2.681640625,0.1639404296875,,,
47,3.79296875,0.19561767578125,,,
48,2.15625,1.9271105527877808,,,
49,2.75,0.199371337890625,,,
50,1.423828125,0.148468017578125,,,
51,2.478515625,0.5567779541015625,,,
52,2.771484375,0.133026123046875,,,
53,1.5283203125,0.24920654296875,,,
54,2.5,0.74755859375,,,
55,3.630859375,0.180419921875,,,
56,2.05078125,0.264404296875,,,
57,2.89453125,0.55859375,,,
58,1.8681640625,0.3157958984375,,,
59,2.939453125,0.426025390625,,,
60,1.7431640625,0.23967742919921875,,,
61,2.51171875,0.4235992431640625,,,
62,2.25390625,0.27471923828125,,,
63,3.416015625,0.17071533203125,,,
64,1.6689453125,1.9462263584136963,,,
65,2.33984375,0.628692626953125,,,
66,3.35546875,0.23138427734375,,,
67,4.10546875,0.2279052734375,,,
68,2.162109375,0.7059097290039062,,,
69,2.98046875,0.37481689453125,,,
70,2.05859375,0.10623931884765625,,,
71,2.931640625,0.490966796875,,,
72,1.9755859375,0.15020751953125,,,
73,2.564453125,0.5224609375,,,
74,2.990234375,0.118865966796875,,,
75,1.8291015625,0.4599609375,,,
76,2.755859375,0.49609375,,,
77,4.1875,0.155303955078125,,,
