Iteration,Generator Loss,Discriminator Loss,Epoch,FID Score,IS Score
0,1.08984375,1.7806504964828491,0,93.74837493896484,3.7274081707000732
1,2.587890625,0.030670166015625,50,91.50562286376953,3.861086368560791
2,2.1796875,0.9482421875,100,87.46665954589844,3.93098521232605
3,1.439453125,0.81689453125,150,90.13676452636719,4.12260627746582
4,0.1517333984375,0.196319580078125,,,
5,-0.08624267578125,1.0859375,,,
6,0.76806640625,0.826171875,,,
7,1.4404296875,0.75,,,
8,1.021484375,0.2433013916015625,,,
9,1.67578125,0.2637786865234375,,,
10,0.90380859375,0.1257781982421875,,,
11,1.8779296875,0.0772552490234375,,,
12,1.2431640625,0.0775909423828125,,,
13,1.8330078125,0.1193084716796875,,,
14,1.037109375,0.22570037841796875,,,
15,1.6181640625,0.28310394287109375,,,
16,1.0478515625,1.738541603088379,,,
17,1.6845703125,0.083160400390625,,,
18,2.08984375,0.17681884765625,,,
19,1.587890625,0.62255859375,,,
20,0.497314453125,0.347686767578125,,,
21,1.0693359375,0.47265625,,,
22,1.6865234375,0.5003814697265625,,,
23,1.09765625,0.24847412109375,,,
24,1.8232421875,0.0941162109375,,,
25,0.92529296875,0.3755035400390625,,,
26,1.6103515625,0.216888427734375,,,
27,0.98974609375,0.09100341796875,,,
28,1.373046875,0.395660400390625,,,
29,1.193359375,0.11749267578125,,,
30,1.8828125,0.13995361328125,,,
31,1.2138671875,0.2815399169921875,,,
32,1.4736328125,2.1930129528045654,,,
33,1.96875,0.1304931640625,,,
34,1.08984375,0.46450042724609375,,,
35,1.9326171875,0.101470947265625,,,
36,0.912109375,0.12938690185546875,,,
37,1.5400390625,0.29345703125,,,
38,1.037109375,0.2248687744140625,,,
39,1.6337890625,0.19805145263671875,,,
40,1.0380859375,0.30291748046875,,,
41,1.693359375,0.2394561767578125,,,
42,1.1982421875,0.072998046875,,,
43,1.8046875,0.1241607666015625,,,
44,1.173828125,0.22716522216796875,,,
45,1.78515625,0.103363037109375,,,
46,0.943359375,0.1922607421875,,,
47,1.6181640625,0.22125244140625,,,
48,1.01171875,2.0448250770568848,,,
49,1.7470703125,0.1173858642578125,,,
50,0.9833984375,0.1902008056640625,,,
51,1.73046875,0.12939453125,,,
52,1.0986328125,0.1640625,,,
53,1.60546875,0.14111328125,,,
54,1.529296875,0.05169677734375,,,
55,1.888671875,0.0523529052734375,,,
56,1.849609375,0.29320526123046875,,,
57,1.49609375,0.30474853515625,,,
58,0.72119140625,0.51715087890625,,,
59,0.88232421875,0.7083969116210938,,,
60,1.71875,0.45831298828125,,,
61,1.3671875,0.275054931640625,,,
62,1.8779296875,0.113067626953125,,,
63,1.748046875,0.10711669921875,,,
64,0.84326171875,1.9708232879638672,,,
65,1.0546875,0.6530838012695312,,,
66,2.119140625,0.23284912109375,,,
67,1.40234375,0.234893798828125,,,
