Iteration,Generator Loss,Discriminator Loss,Epoch,FID Score,IS Score
0,0.6124853491783142,1.3726091384887695,0,229.32180786132812,2.732731580734253
1,0.5205376744270325,1.3728287816047668,50,211.20217895507812,3.0823376178741455
2,0.5033679008483887,1.4104093313217163,100,322.0408020019531,2.0047574043273926
3,0.5740019679069519,1.3873324990272522,150,384.1807556152344,1.2763172388076782
4,0.5760452747344971,1.3993253707885742,,,
5,0.5580850839614868,1.384219467639923,,,
6,0.5674073696136475,1.3919827342033386,,,
7,0.6132364273071289,1.4051795601844788,,,
8,0.6100282669067383,1.4043634533882141,,,
9,0.6089980602264404,1.3976555466651917,,,
10,0.5701630115509033,1.3808438181877136,,,
11,0.5655089616775513,1.3904224038124084,,,
12,0.5379363298416138,1.4626027941703796,,,
13,0.5743770599365234,1.4072389006614685,,,
14,0.6099463701248169,1.3839877843856812,,,
15,0.6045764684677124,1.3752431869506836,,,
16,0.5471559762954712,1.4022580981254578,,,
17,0.6041281819343567,1.3928838968276978,,,
18,0.6198276877403259,1.3851746320724487,,,
19,0.5854215621948242,1.4189525842666626,,,
20,0.5934144258499146,1.387772262096405,,,
21,0.5766743421554565,1.3908318877220154,,,
22,0.5682843923568726,1.3722114562988281,,,
23,0.5835311412811279,1.3782230019569397,,,
24,0.6442005634307861,1.3688069581985474,,,
25,0.5912765860557556,1.4002540707588196,,,
26,0.6022711992263794,1.3862330317497253,,,
27,0.5595248341560364,1.4107988476753235,,,
28,0.5487982034683228,1.4250143766403198,,,
29,0.5774104595184326,1.4599682092666626,,,
30,0.6279884576797485,1.449044108390808,,,
31,0.6071293354034424,1.4271584153175354,,,
32,0.5931498408317566,1.41453617811203,,,
33,0.6346747875213623,1.3759047985076904,,,
34,0.556343674659729,1.400676429271698,,,
35,0.5687001943588257,1.3840308785438538,,,
36,0.5487949252128601,1.3994543552398682,,,
37,0.577755331993103,1.3873093128204346,,,
38,0.6272618770599365,1.3954119682312012,,,
39,0.6075172424316406,1.379796326160431,,,
40,0.563762903213501,1.3701301217079163,,,
41,0.5511966347694397,1.3696720600128174,,,
42,0.5818552374839783,1.3887096047401428,,,
43,0.6273449063301086,1.3804585933685303,,,
44,0.6209577322006226,1.432409644126892,,,
45,0.584606945514679,1.4342939257621765,,,
46,0.527255654335022,1.4470197558403015,,,
47,0.5853625535964966,1.3867428302764893,,,
48,0.600992739200592,1.402866780757904,,,
49,0.6083253026008606,1.395339012145996,,,
50,0.6209536194801331,1.4079272747039795,,,
51,0.608642041683197,1.3753012418746948,,,
52,0.5905295610427856,1.39312744140625,,,
53,0.5673090219497681,1.4030781388282776,,,
54,0.5621199011802673,1.4064822793006897,,,
55,0.5743845701217651,1.3808241486549377,,,
56,0.5707034468650818,1.4036043286323547,,,
57,0.5889780521392822,1.4065971374511719,,,
58,0.617295503616333,1.3807268738746643,,,
59,0.5828031301498413,1.3891802430152893,,,
60,0.6020714640617371,1.3630115985870361,,,
61,0.6312828063964844,1.358500599861145,,,
62,0.5611780881881714,1.4248488545417786,,,
63,0.586822509765625,1.4029651284217834,,,
64,0.6194615364074707,1.4016274809837341,,,
65,0.5908633470535278,1.3881105184555054,,,
66,0.6062585711479187,1.3760455250740051,,,
67,0.6316667795181274,1.360249400138855,,,
68,0.6300748586654663,1.3561441898345947,,,
69,0.5574911832809448,1.416963815689087,,,
70,0.5963757038116455,1.3949735760688782,,,
71,0.6097698211669922,1.4369326829910278,,,
72,0.644334077835083,1.4402183294296265,,,
73,0.6553411483764648,1.442223608493805,,,
74,0.6351134181022644,1.439879059791565,,,
75,0.5505222082138062,1.3961331248283386,,,
76,0.5495141744613647,1.4127077460289001,,,
77,0.6187962293624878,1.37311190366745,,,
78,0.5648605823516846,1.406805396080017,,,
79,0.5875413417816162,1.3751230835914612,,,
80,0.5928993225097656,1.380530834197998,,,
81,0.5870264172554016,1.398411512374878,,,
82,0.6204733848571777,1.3697983026504517,,,
83,0.5610101222991943,1.3993885517120361,,,
84,0.5954163074493408,1.3790472745895386,,,
85,0.6088656783103943,1.388962209224701,,,
86,0.6431445479393005,1.378101110458374,,,
87,0.5899899005889893,1.4040783047676086,,,
88,0.5797975063323975,1.4046967029571533,,,
89,0.615623950958252,1.4036158919334412,,,
90,0.6088278889656067,1.3814902901649475,,,
91,0.6053143739700317,1.4019129276275635,,,
92,0.6248170733451843,1.4126710295677185,,,
93,0.5875216722488403,1.3977117538452148,,,
94,0.5763746500015259,1.3852901458740234,,,
95,0.547052264213562,1.4129050970077515,,,
96,0.6016493439674377,1.40047287940979,,,
97,0.6163309812545776,1.3931905627250671,,,
98,0.5678625106811523,1.38645738363266,,,
99,0.5467135906219482,1.4075128436088562,,,
100,0.5868160724639893,1.3841192126274109,,,
101,0.5945428013801575,1.3865700364112854,,,
102,0.6039996147155762,1.3461816906929016,,,
103,0.6000906229019165,1.3652851581573486,,,
104,0.5849820971488953,1.370551586151123,,,
105,0.5817348957061768,1.3975031971931458,,,
106,0.6012280583381653,1.4088656902313232,,,
107,0.6637618541717529,1.3920720219612122,,,
108,0.5902004837989807,1.4143104553222656,,,
109,0.5618491172790527,1.4444695711135864,,,
110,0.5869401693344116,1.4519366025924683,,,
111,0.6613355875015259,1.4155868887901306,,,
112,0.6506286859512329,1.4088585376739502,,,
113,0.6768344640731812,1.3748270273208618,,,
114,0.5520164370536804,1.4303958415985107,,,
115,0.5708025693893433,1.4094549417495728,,,
116,0.5449174642562866,1.428486943244934,,,
117,0.5882900953292847,1.3842615485191345,,,
118,0.6340159773826599,1.3939687609672546,,,
119,0.6192317008972168,1.3793039917945862,,,
120,0.5723138451576233,1.3728493452072144,,,
121,0.5529406070709229,1.3868216276168823,,,
122,0.5308004021644592,1.398093044757843,,,
123,0.5542443990707397,1.3730100989341736,,,
124,0.6040445566177368,1.3737890720367432,,,
125,0.6169748902320862,1.3804410696029663,,,
126,0.5596507787704468,1.401318609714508,,,
127,0.6185649633407593,1.355642020702362,,,
128,0.6044101715087891,1.3690484762191772,,,
129,0.5974395275115967,1.3513100147247314,,,
130,0.5917183756828308,1.3829504251480103,,,
131,0.6285837292671204,1.3856905698776245,,,
132,0.6227490305900574,1.3805884718894958,,,
133,0.5693850517272949,1.3895752429962158,,,
134,0.6160802841186523,1.3547067046165466,,,
135,0.6038535833358765,1.372224748134613,,,
136,0.6125484704971313,1.3732887506484985,,,
137,0.5850979089736938,1.3816112279891968,,,
138,0.6123512983322144,1.3699163794517517,,,
139,0.5734111070632935,1.3661072850227356,,,
140,0.5810586214065552,1.3820134401321411,,,
141,0.6390708684921265,1.3702715039253235,,,
142,0.5924102067947388,1.3774924278259277,,,
143,0.5628421902656555,1.3696878552436829,,,
144,0.5794438719749451,1.398042917251587,,,
145,0.6327173113822937,1.3717973828315735,,,
146,0.5946798920631409,1.4029185771942139,,,
147,0.5735931396484375,1.416159987449646,,,
148,0.5775576829910278,1.3926945924758911,,,
149,0.6077831983566284,1.3984946012496948,,,
150,0.5541344881057739,1.3923118710517883,,,
151,0.5565866827964783,1.3901271224021912,,,
152,0.6133094429969788,1.3752083778381348,,,
153,0.6000416874885559,1.3760809898376465,,,
154,0.6006929874420166,1.3664448261260986,,,
155,0.6275073289871216,1.3718063831329346,,,
156,0.598024845123291,1.3783066272735596,,,
157,0.6149941682815552,1.3811246752738953,,,
158,0.5872458219528198,1.4192801117897034,,,
159,0.6029189825057983,1.4020382165908813,,,
160,0.5726127624511719,1.4142926335334778,,,
161,0.6385825276374817,1.3961045742034912,,,
162,0.6429047584533691,1.3986536264419556,,,
163,0.5768367052078247,1.419283926486969,,,
164,0.5711647272109985,1.4143370389938354,,,
165,0.5951151847839355,1.4131987690925598,,,
166,0.5650289058685303,1.4258707165718079,,,
