Iteration,Generator Loss,Discriminator Loss,Epoch,FID Score,IS Score
0,0.98583984375,2.161653995513916,0,125.12931823730469,3.4469287395477295
1,-0.1640625,0.189483642578125,50,110.9775161743164,3.610018491744995
2,-0.771484375,1.771484375,100,102.2826156616211,3.6883740425109863
3,0.81787109375,1.6015625,150,101.43694305419922,3.631246328353882
4,2.462890625,0.634613037109375,,,
5,1.4736328125,0.7180862426757812,,,
6,-0.1192626953125,0.504852294921875,,,
7,0.67041015625,1.1591796875,,,
8,1.7509765625,0.8906936645507812,,,
9,0.73095703125,0.6208953857421875,,,
10,1.9541015625,0.44207763671875,,,
11,0.64306640625,0.4300537109375,,,
12,1.5224609375,0.6217880249023438,,,
13,0.9736328125,0.4708251953125,,,
14,1.8896484375,0.51947021484375,,,
15,1.02734375,0.37579345703125,,,
16,0.625,2.641785144805908,,,
17,1.9521484375,0.47406005859375,,,
18,0.8759765625,0.33978271484375,,,
19,1.779296875,0.44537353515625,,,
20,0.73779296875,0.4439697265625,,,
21,1.4853515625,0.567840576171875,,,
22,1.2802734375,0.47265625,,,
23,2.04296875,0.3835906982421875,,,
24,1.125,0.7644271850585938,,,
25,1.337890625,0.446044921875,,,
26,1.576171875,0.6522216796875,,,
27,2.158203125,0.556396484375,,,
28,0.87646484375,0.59051513671875,,,
29,1.6669921875,0.49897003173828125,,,
30,0.892578125,0.233154296875,,,
31,1.82421875,0.5233154296875,,,
32,0.70849609375,2.9194729328155518,,,
33,1.7109375,0.536041259765625,,,
34,0.78662109375,0.796630859375,,,
35,1.8740234375,0.479461669921875,,,
36,0.7919921875,0.3096466064453125,,,
37,1.5966796875,0.6143341064453125,,,
38,0.7763671875,0.5815658569335938,,,
39,1.3896484375,0.78912353515625,,,
40,0.7998046875,0.48529052734375,,,
41,1.7451171875,0.46728515625,,,
42,1.5341796875,0.2872314453125,,,
43,0.7314453125,0.16473388671875,,,
44,1.1064453125,0.92041015625,,,
45,2.40234375,0.6280517578125,,,
46,1.3115234375,0.5144882202148438,,,
47,1.3212890625,0.46044921875,,,
48,2.0703125,2.717531681060791,,,
49,1.046875,0.606414794921875,,,
50,1.8681640625,0.5,,,
51,1.13671875,0.29156494140625,,,
52,1.904296875,0.46173095703125,,,
53,0.73486328125,0.459381103515625,,,
54,1.4169921875,0.764801025390625,,,
55,1.0341796875,0.4063720703125,,,
56,1.3623046875,0.9142303466796875,,,
57,1.0146484375,0.39471435546875,,,
58,1.8212890625,0.5546875,,,
59,0.8662109375,0.4136962890625,,,
60,1.568359375,0.695526123046875,,,
61,0.87939453125,0.466064453125,,,
62,1.4560546875,0.6901016235351562,,,
63,1.12890625,0.39422607421875,,,
64,1.85546875,2.7184531688690186,,,
65,1.4248046875,0.4664306640625,,,
66,1.171875,0.30517578125,,,
67,1.609375,0.710235595703125,,,
68,0.763671875,0.4749755859375,,,
69,1.6455078125,0.6040191650390625,,,
70,1.59765625,0.46923828125,,,
71,0.488037109375,0.38311767578125,,,
72,0.94873046875,1.1105728149414062,,,
73,2.16015625,0.75262451171875,,,
74,1.4384765625,0.7161865234375,,,
75,0.74365234375,0.782958984375,,,
76,1.404296875,0.715057373046875,,,
77,1.0380859375,0.5673828125,,,
78,1.8076171875,2.7444498538970947,,,
79,0.89306640625,0.33331298828125,,,
80,1.751953125,0.44671630859375,,,
81,0.8662109375,0.27984619140625,,,
82,1.486328125,0.6875,,,
83,0.880859375,0.4468994140625,,,
84,1.720703125,0.47296142578125,,,
85,0.90869140625,0.3021240234375,,,
86,1.544921875,0.6827392578125,,,
87,0.9912109375,0.5452880859375,,,
88,1.77734375,0.569580078125,,,
89,0.79443359375,0.37103271484375,,,
90,1.9150390625,0.373321533203125,,,
91,1.1669921875,0.22216796875,,,
92,2.19921875,0.33837890625,,,
93,1.0400390625,0.2114715576171875,,,
94,1.93359375,2.4060580730438232,,,
95,0.85009765625,0.1234130859375,,,
96,1.7529296875,0.39579010009765625,,,
97,0.8515625,0.32904052734375,,,
98,1.4990234375,0.65020751953125,,,
99,1.0078125,0.623291015625,,,
100,2.06640625,0.28497314453125,,,
101,0.6728515625,0.271453857421875,,,
102,1.544921875,0.5128860473632812,,,
103,2.615234375,0.275634765625,,,
104,1.6220703125,0.876953125,,,
105,0.1356201171875,0.431640625,,,
106,0.826171875,1.085113525390625,,,
107,2.015625,0.6651458740234375,,,
108,1.333984375,0.380340576171875,,,
109,0.259521484375,0.358673095703125,,,
110,-0.189697265625,3.407102584838867,,,
111,0.478271484375,1.2874984741210938,,,
112,1.6748046875,0.8950042724609375,,,
113,1.8232421875,0.26611328125,,,
114,0.6181640625,0.592498779296875,,,
115,1.3427734375,0.7509765625,,,
116,2.248046875,0.50299072265625,,,
117,1.416015625,0.25006103515625,,,
118,0.78271484375,0.410888671875,,,
119,1.625,0.560272216796875,,,
120,0.861328125,0.22882080078125,,,
121,1.6748046875,0.5841064453125,,,
122,0.79248046875,0.255950927734375,,,
123,1.7392578125,0.4521484375,,,
124,1.97265625,0.2552490234375,,,
125,0.72412109375,0.21697998046875,,,
126,1.201171875,2.8169097900390625,,,
127,2.37109375,0.434051513671875,,,
128,1.39453125,1.0471878051757812,,,
129,0.0244140625,0.37103271484375,,,
130,0.333251953125,1.515625,,,
131,1.9228515625,0.7784576416015625,,,
132,1.087890625,0.84344482421875,,,
133,0.71337890625,0.3089599609375,,,
134,1.296875,0.6576156616210938,,,
135,2.404296875,0.4639892578125,,,
136,1.1513671875,0.47125244140625,,,
137,2.0546875,0.2235107421875,,,
138,0.6923828125,0.337554931640625,,,
139,1.2490234375,0.7525100708007812,,,
140,2.517578125,0.4451904296875,,,
141,1.255859375,0.8545150756835938,,,
142,0.2822265625,2.798572540283203,,,
143,0.8701171875,1.06805419921875,,,
144,1.876953125,0.7706680297851562,,,
145,1.271484375,0.356597900390625,,,
146,1.1748046875,0.3870849609375,,,
147,1.998046875,0.392974853515625,,,
148,1.2744140625,0.235565185546875,,,
149,2.142578125,0.2459716796875,,,
150,0.9296875,0.463653564453125,,,
151,1.814453125,0.5894775390625,,,
152,0.97509765625,0.16668701171875,,,
